69.0,1578.0,16.654
38.0,1488.0,13.876
10.0,1548.0,102.615
18.0,1548.0,118.846
23.0,1548.0,118.615
1.0,1578.0,199.958
3.0,1582.0,71.538
16.0,1578.0,139.585
55.0,1646.0,47.0
71.0,1582.0,185.923
10.0,1646.0,192.615
24.0,1488.0,36.838
36.0,1582.0,106.077
28.0,1488.0,30.016
23.0,1488.0,36.002
41.0,1582.0,18.615
39.0,1548.0,105.769
21.0,1578.0,128.341
31.0,1582.0,122.846
41.0,1548.0,168.692
9.0,1578.0,161.15
46.0,1548.0,26.615
14.0,1582.0,41.154
98.0,1582.0,16.462
48.0,1488.0,15.846
50.0,1578.0,47.039
59.0,1646.0,144.385
44.0,1548.0,42.615
73.0,1578.0,15.958
42.0,1646.0,176.154
43.0,1578.0,70.875
16.0,1646.0,7.462
84.0,1488.0,84.696
80.0,1548.0,16.154
17.0,1582.0,142.692
21.0,1548.0,93.692
5.0,1488.0,101.07
55.0,1488.0,20.209
24.0,1548.0,97.308
5.0,1578.0,180.887
90.0,1488.0,115.094
8.0,1646.0,1.231
91.0,1646.0,106.308
97.0,1548.0,110.846
66.0,1578.0,27.616
44.0,1578.0,59.337
37.0,1578.0,78.137
13.0,1582.0,188.538
34.0,1582.0,8.769
71.0,1646.0,147.154
99.0,1488.0,160.0
2.0,1548.0,94.538
39.0,1582.0,22.231
63.0,1488.0,30.08
54.0,1488.0,11.876
37.0,1582.0,30.462
15.0,1488.0,60.82
77.0,1488.0,67.606
82.0,1582.0,39.154
66.0,1488.0,31.37
4.0,1548.0,83.846
18.0,1646.0,130.692
4.0,1488.0,99.293
79.0,1548.0,87.308
11.0,1548.0,4.308
2.0,1646.0,115.308
79.0,1646.0,85.462
22.0,1582.0,47.154
43.0,1488.0,13.823
95.0,1578.0,-2.087
71.0,1578.0,15.277
56.0,1548.0,150.077
77.0,1548.0,181.385
65.0,1646.0,115.462
32.0,1548.0,71.0
63.0,1548.0,126.538
36.0,1646.0,138.385
47.0,1578.0,59.559
32.0,1488.0,21.043
13.0,1578.0,146.946
7.0,1578.0,168.839
47.0,1488.0,16.335
93.0,1582.0,120.846
44.0,1582.0,52.769
19.0,1578.0,130.38
34.0,1488.0,14.675
39.0,1646.0,23.615
79.0,1488.0,67.516
64.0,1646.0,25.0
20.0,1548.0,16.615
57.0,1548.0,32.769
50.0,1548.0,40.462
56.0,1582.0,130.077
25.0,1488.0,30.678
10.0,1578.0,162.864
91.0,1578.0,-1.177
28.0,1548.0,89.462
25.0,1548.0,60.462
35.0,1582.0,39.615
22.0,1548.0,3.385
61.0,1578.0,30.146
0.0,1582.0,167.769
97.0,1646.0,89.692
67.0,1578.0,25.189
21.0,1582.0,140.615
36.0,1578.0,86.952
61.0,1548.0,143.0
66.0,1548.0,70.769
82.0,1488.0,80.555
0.0,1646.0,32.385
43.0,1548.0,55.615
45.0,1578.0,59.638
47.0,1548.0,99.077
87.0,1646.0,191.154
23.0,1578.0,117.261
6.0,1582.0,9.462
70.0,1646.0,1.385
69.0,1582.0,85.846
64.0,1548.0,99.923
31.0,1646.0,163.231
88.0,1578.0,4.171
93.0,1578.0,0.889
84.0,1582.0,117.538
94.0,1646.0,162.385
82.0,1646.0,160.769
59.0,1582.0,190.231
94.0,1578.0,-1.769
80.0,1578.0,11.441
86.0,1548.0,114.385
36.0,1548.0,19.154
12.0,1488.0,74.002
13.0,1488.0,63.105
61.0,1646.0,12.462
5.0,1582.0,77.692
22.0,1646.0,136.692
48.0,1548.0,173.846
